index,url,type,purpose,area,bedroom,bath,added,price,initial_amount,monthly_installment,remaining_installments,location,location_city,location_province,country
3496,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_luxury_1_kanal_fully_furnished_house_for_sale_in_dha_phase_2_sector_b_asking_price_12_crore-51837162-339-1.html,House,For Sale,6 Marla,4,5,4 days ago,"PKR
4.4 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3497,https://www.zameen.com/Property/bahria_town_bahria_enclave_royal_mall_and_residency_2_bed_apartment_1450_square_feet_on_1st_floor_sun_facing_available_for_sale-51955649-1705-1.html,Flat,For Sale,6.4 Marla,2,3,1 day ago,"PKR
1.6 Crore",,,,Bahria Town, Islamabad, Islamabad Capital,Pakistan
3498,https://www.zameen.com/Property/g_11_g-11_1_spacious_on_excellent_location_house_is_available_for_sale_in_ideal_location_of_g-11_1-50384142-3330-1.html,House,For Sale,1 Kanal,6,6,6 days ago,"PKR
15.95 Crore",,,,G-11, Islamabad, Islamabad Capital,Pakistan
3499,https://www.zameen.com/Property/kashmir_highway_eighteen_furnished_3_bed_golf_course_view-51330336-12602-1.html,Flat,For Sale,9.8 Marla,3,4,4 days ago,"PKR
6.2 Crore",,,,Kashmir Highway, Islamabad, Islamabad Capital,Pakistan
3500,https://www.zameen.com/Property/soan_garden_soan_garden_-_block_b_1_kanal_brand_new_house_in_soan_garden-51500901-3492-1.html,House,For Sale,1 Kanal,9,6,4 days ago,"PKR
7.75 Crore",,,,Soan Garden, Islamabad, Islamabad Capital,Pakistan
3501,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_ultra-modern_10_marla_house_for_sale_in_dha_phase_2_sector_j_solar-backed_luxury-51837333-339-1.html,House,For Sale,10 Marla,5,6,4 days ago,"PKR
6.5 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3502,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_designer_house_available_for_sale_in_dha_defence_phase_2-51427688-339-1.html,House,For Sale,1 Kanal,5,6,4 days ago,"PKR
12.5 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3503,https://www.zameen.com/Property/faisal_town_f_18_the_gate_mall_apartments_the_gate_2_bedroom_size_1300_sq_ft_apartment_on_investors_price_for_sale-51271806-11456-1.html,Flat,For Sale,5.8 Marla,2,2,1 week ago,"PKR
95 Lakh",,,,Faisal Town - F-18, Islamabad, Islamabad Capital,Pakistan
3504,https://www.zameen.com/Property/f_11_f-11_3_prominently-located_corner_20_marla_house_available_in_f-11_3-49471132-3284-1.html,House,For Sale,1 Kanal,5,6,6 days ago,"PKR
20 Crore",,,,F-11, Islamabad, Islamabad Capital,Pakistan
3505,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_f_5_marla_house_for_sale_in_islamabad-51045278-8527-1.html,House,For Sale,5 Marla,4,5,1 week ago,"PKR
2.25 Crore",,,,B-17, Islamabad, Islamabad Capital,Pakistan
3506,https://www.zameen.com/Property/ghauri_town_ghauri_town_phase_4b_5_marla_2_5_story_house_in_phase_4b_ghauri_town-51652566-14964-1.html,House,For Sale,5 Marla,5,6,4 days ago,"PKR
1.7 Crore",,,,Ghauri Town, Islamabad, Islamabad Capital,Pakistan
3507,https://www.zameen.com/Property/islamabad_g-13_size_25x40_brand_new_double_store_luxury_house_for_sale_in_g-13_income_rent_1_10_k-51927262-330-1.html,House,For Sale,4 Marla,4,4,4 days ago,"PKR
3.8 Crore",,,,G-13, Islamabad, Islamabad Capital,Pakistan
3508,https://www.zameen.com/Property/islamabad_f-17_8_marla_luxury_house_for_sale-47199050-335-1.html,House,For Sale,8 Marla,6,6,13 hours ago,"PKR
2.9 Crore",,,,F-17, Islamabad, Islamabad Capital,Pakistan
3509,https://www.zameen.com/Property/bahria_town_bahria_enclave_bahria_enclave_islamabad_3_bed_luxury_apartments_available_for_sale-51959918-1705-1.html,Flat,For Sale,11.2 Marla,3,4,1 week ago,"PKR
1.93 Crore",,,,Bahria Town, Islamabad, Islamabad Capital,Pakistan
3510,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_10_marla_brand_new_house_available_for_sale-51942516-339-1.html,House,For Sale,10 Marla,5,6,1 week ago,"PKR
6.99 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3511,https://www.zameen.com/Property/islamabad_f-6_f-6_1000_sq_yds_brand_new_main_margalla_road_house_for_sale-52017950-164-1.html,House,For Sale,2 Kanal,8,7,1 week ago,"PKR
78 Crore",,,,F-6, Islamabad, Islamabad Capital,Pakistan
3512,https://www.zameen.com/Property/b_17_mpchs_-_multi_gardens_well-constructed_house_available_for_sale_in_mpchs_-_multi_gardens-51749311-3115-1.html,House,For Sale,12 Marla,-,-,4 days ago,"PKR
4.9 Crore",,,,B-17, Islamabad, Islamabad Capital,Pakistan
3513,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_e_chance_deal_corner_1st_floor_flat-51504255-3120-1.html,Flat,For Sale,1.7 Marla,1,1,4 days ago,"PKR
40 Lakh",,,,B-17, Islamabad, Islamabad Capital,Pakistan
3514,https://www.zameen.com/Property/islamabad_top_city_1_brand_new_ultra_luxury_designer_house_for_sale-50442125-1383-1.html,House,For Sale,10 Marla,5,6,13 hours ago,"PKR
4.6 Crore",,,,Top City 1, Islamabad, Islamabad Capital,Pakistan
3515,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c3_10_marla_house_for_sale_in_sector_c-3_bahria_enclave_islamabad-52009159-11989-1.html,House,For Sale,10 Marla,5,6,4 hours ago,"PKR
4.5 Crore",,,,Bahria Town, Islamabad, Islamabad Capital,Pakistan
3516,https://www.zameen.com/Property/islamabad_ghauri_town_affordable_flat_for_sale_in_ghauri_town-51935643-1314-1.html,Flat,For Sale,2 Marla,1,1,1 day ago,"PKR
70 Lakh",,,,Ghauri Town, Islamabad, Islamabad Capital,Pakistan
3517,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_5_kanal_beautifull_house_available_for_sale-51323012-339-1.html,House,For Sale,1.5 Kanal,5,7,1 week ago,"PKR
16.85 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3518,https://www.zameen.com/Property/g_11_g-11_1_house_for_sale_in_g-11_1_islamabad-51967694-3330-1.html,House,For Sale,8 Marla,6,5,4 days ago,"PKR
6.9 Crore",,,,G-11, Islamabad, Islamabad Capital,Pakistan
3519,https://www.zameen.com/Property/islamabad_b-17_chance_deal_2_bed_prime_location-51536121-616-1.html,Flat,For Sale,3.5 Marla,2,2,4 days ago,"PKR
49 Lakh",,,,B-17, Islamabad, Islamabad Capital,Pakistan
3520,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_original_picture_luxury_living_with_aquatic_theme_up_for_sale-45129331-339-1.html,House,For Sale,1 Kanal,7,6,4 days ago,"PKR
14.5 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3521,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_designer_house_for_sale_at_outclass_location-45112734-339-1.html,House,For Sale,1 Kanal,6,6,4 days ago,"PKR
9.3 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3522,https://www.zameen.com/Property/islamabad_park_view_city_park_view_city_islamabad_the_walk_1_bed_luxury_apartment_sale_on_easy_installment_plan-51939975-10933-1.html,Flat,For Sale,3.2 Marla,1,1,3 days ago,"PKR
1.73 Crore","PKR
51.76 Lakh","PKR
6.71 Lakh",18 Months,Park View City, Islamabad, Islamabad Capital,Pakistan
3523,https://www.zameen.com/Property/islamabad_bani_gala_good_45_marla_house_for_sale_in_bani_gala-45750035-340-1.html,House,For Sale,2.3 Kanal,5,5,1 day ago,"PKR
12 Crore",,,,Bani Gala, Islamabad, Islamabad Capital,Pakistan
3524,https://www.zameen.com/Property/f_7_f-7_4_affordable_house_for_sale_in_f-7_4-52002852-3310-1.html,House,For Sale,4 Kanal,10,-,7 hours ago,"PKR
1.2 Arab",,,,F-7, Islamabad, Islamabad Capital,Pakistan
3525,https://www.zameen.com/Property/e_11_e-11_3_reserve_a_centrally_located_house_of_500_square_yards_in_e-11_3-50714669-3238-1.html,House,For Sale,1 Kanal,6,6,4 days ago,"PKR
15.5 Crore",,,,E-11, Islamabad, Islamabad Capital,Pakistan
3526,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c_1_kanal_brand_new_luxury_house_for_sale_in_sector_c_bahria_enclave_islamabad-52016912-11973-1.html,House,For Sale,1 Kanal,6,7,4 hours ago,"PKR
9.5 Crore",,,,Bahria Town, Islamabad, Islamabad Capital,Pakistan
3527,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_designing_destinies_one_kanal_fully_furnished_brand_new_house_for_sale_in_dha_defence_phase_2-49677457-339-1.html,House,For Sale,1 Kanal,5,6,1 day ago,"PKR
15 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3528,https://www.zameen.com/Property/bahria_town_bahria_enclave_8_marla_brand_new_house_for_sale_on_investor_rate-51971633-1705-1.html,House,For Sale,8 Marla,5,6,1 week ago,"PKR
2.95 Crore",,,,Bahria Town, Islamabad, Islamabad Capital,Pakistan
3529,https://www.zameen.com/Property/i_10_i-10_2_stunning_1500_square_feet_house_in_i-10_2_available-52012099-3421-1.html,House,For Sale,6.7 Marla,-,-,2 days ago,"PKR
2.65 Crore",,,,I-10, Islamabad, Islamabad Capital,Pakistan
3530,https://www.zameen.com/Property/cbr_town_cbr_town_phase_1_apartments_available_on_installments-51922769-3147-1.html,Flat,For Sale,2.9 Marla,2,2,1 week ago,"PKR
86.5 Lakh","PKR
25.95 Lakh","PKR
2.42 Lakh",25 Months,CBR Town, Islamabad, Islamabad Capital,Pakistan
3531,https://www.zameen.com/Property/islamabad_expressway_kazani_heights_exclusive_apartments_for_sale_at_kazani_heights-52028694-13445-1.html,Flat,For Sale,2.8 Marla,1,1,4 days ago,"PKR
1.13 Crore",,,,Islamabad Expressway, Islamabad, Islamabad Capital,Pakistan
3532,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_single_unit_designer_house_for_sale_at_dha_2-45517636-339-1.html,House,For Sale,1 Kanal,5,6,4 days ago,"PKR
13 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3533,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_brand_new_spectacular_5_specious_beds_n_drawing_dining-50726308-339-1.html,House,For Sale,1 Kanal,5,6,10 hours ago,"PKR
11.49 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3534,https://www.zameen.com/Property/d_12_d-12_4_prime_location_1_kanal_house_for_sale_in_the_perfect_location_of_d-12_4-51957770-3157-1.html,House,For Sale,1 Kanal,9,6,1 week ago,"PKR
18 Crore",,,,D-12, Islamabad, Islamabad Capital,Pakistan
3535,https://www.zameen.com/Property/soan_garden_soan_garden_-_block_h_10_marla_house_for_sale_in_soan_gardens_block_h-51960778-3498-1.html,House,For Sale,10 Marla,6,6,1 week ago,"PKR
4 Crore",,,,Soan Garden, Islamabad, Islamabad Capital,Pakistan
3536,https://www.zameen.com/Property/islamabad_new_blue_area_elan_square_one_bed_apartment_is_available_for_sale_in_new_blue_area-51949764-16810-1.html,Flat,For Sale,3.8 Marla,1,1,1 week ago,"PKR
3.57 Crore",,,,New Blue Area, Islamabad, Islamabad Capital,Pakistan
3537,https://www.zameen.com/Property/g_9_g-9_4_centrally_located_house_in_g-9_4_is_available_for_sale-46641830-3387-1.html,House,For Sale,10 Marla,6,6,4 days ago,"PKR
7.3 Crore",,,,G-9, Islamabad, Islamabad Capital,Pakistan
3538,https://www.zameen.com/Property/i_11_i-11_2_reserve_a_centrally_located_house_of_1000_square_feet_in_i-11_2-51411969-9879-1.html,House,For Sale,4.4 Marla,-,-,4 days ago,"PKR
2.8 Crore",,,,I-11, Islamabad, Islamabad Capital,Pakistan
3539,https://www.zameen.com/Property/zaraj_housing_scheme_rania_heights_2_bed_apartment_available_for_sale_rania_heights-49444442-9709-1.html,Flat,For Sale,4.2 Marla,2,2,4 days ago,"PKR
1.15 Crore",,,,Zaraj Housing Scheme, Islamabad, Islamabad Capital,Pakistan
3540,https://www.zameen.com/Property/islamabad_g-11_1_kanal_brand_new_house_for_sale_in_g-11_1-50488010-168-1.html,House,For Sale,1 Kanal,6,6,1 day ago,"PKR
16 Crore",,,,G-11, Islamabad, Islamabad Capital,Pakistan
3541,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_most_luxurious_classical_architecture_house_in_dha_islamabad-52006660-339-1.html,House,For Sale,1 Kanal,7,-,3 days ago,"PKR
12.5 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3542,https://www.zameen.com/Property/dha_defence_phase_1_dha_phase_1_-_sector_b_vip_location_house_for_sale-51992078-3190-1.html,House,For Sale,1 Kanal,8,-,1 week ago,"PKR
7.85 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3543,https://www.zameen.com/Property/islamabad_f-8_property_for_sale_in_f-8_2_islamabad_margalla-facing-52024562-166-1.html,House,For Sale,16 Marla,5,5,6 hours ago,"PKR
40 Crore",,,,F-8, Islamabad, Islamabad Capital,Pakistan
3544,https://www.zameen.com/Property/islamabad_f-17_8_marla_luxury_brand_new_house_for_sale_multi_f-17_islamabad_all_facility_available_cda_approved_sector_mpchs-52024486-335-1.html,House,For Sale,8 Marla,5,6,4 days ago,"PKR
2.85 Crore",,,,F-17, Islamabad, Islamabad Capital,Pakistan
3545,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_triple_storey_corner_1_kanal_9_bed_house_in_dha_islamabad-51489882-339-1.html,House,For Sale,1 Kanal,9,7,21 hours ago,"PKR
14 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3546,https://www.zameen.com/Property/kashmir_highway_eighteen_studio_apartment_eighteen_islamabad-51383425-12602-1.html,Flat,For Sale,3.4 Marla,-,1,4 days ago,"PKR
1.45 Crore",,,,Kashmir Highway, Islamabad, Islamabad Capital,Pakistan
3547,https://www.zameen.com/Property/islamabad_top_city_1_flats_available_in_capital_front_top_city_on_easy_installment_plan-51108142-1383-1.html,Flat,For Sale,2.7 Marla,1,1,1 week ago,"PKR
50 Lakh","PKR
6 Lakh","PKR
1 Lakh",44 Months,Top City 1, Islamabad, Islamabad Capital,Pakistan
3548,https://www.zameen.com/Property/islamabad_g-13_g-13_35x70_brand_new_double_story_luxury_house-51989386-330-1.html,House,For Sale,10 Marla,6,6,1 week ago,"PKR
8.5 Crore",,,,G-13, Islamabad, Islamabad Capital,Pakistan
3549,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_c_1_kanal_brand_new_house_for_sale_in_block_c_islamabad-51722437-3118-1.html,House,For Sale,1 Kanal,6,6,4 days ago,"PKR
8.5 Crore",,,,B-17, Islamabad, Islamabad Capital,Pakistan
3550,https://www.zameen.com/Property/dha_defence_phase_2_lignum_tower_one_bedroom_apartment_for_sale_in_lignum_tower-51983001-9913-1.html,Flat,For Sale,5.3 Marla,1,1,4 days ago,"PKR
85 Lakh",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3551,https://www.zameen.com/Property/islamabad_bani_gala_11_marla_brand_new_luxury_spanish_design_house_for_sale_in_bani_gala_islamabad-52030174-340-1.html,House,For Sale,11 Marla,5,6,2 days ago,"PKR
4.8 Crore",,,,Bani Gala, Islamabad, Islamabad Capital,Pakistan
3552,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_proper_double_unit_house_for_sale-51826530-339-1.html,House,For Sale,1 Kanal,6,6,1 day ago,"PKR
11.5 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3553,https://www.zameen.com/Property/islamabad_park_view_city_5_marla_house_on_easy_installment_in_park_view_city-51978847-10933-1.html,House,For Sale,5 Marla,4,4,2 weeks ago,"PKR
2.6 Crore",,,,Park View City, Islamabad, Islamabad Capital,Pakistan
3554,https://www.zameen.com/Property/islamabad_g-13_g_13_1_40_80_brand_new_house_available_near_kashmir_highway-52014385-330-1.html,House,For Sale,14.3 Marla,6,6,1 week ago,"PKR
10.4 Crore",,,,G-13, Islamabad, Islamabad Capital,Pakistan
3555,https://www.zameen.com/Property/g_13_g-13_3_brand_new_40x80_14_marla_prime_location_house_available_for_sale_in_g-13_3_islamabad-51946974-3339-1.html,House,For Sale,14 Marla,7,6,1 week ago,"PKR
10.9 Crore",,,,G-13, Islamabad, Islamabad Capital,Pakistan
3556,https://www.zameen.com/Property/g_13_g-13_4_4_marla_beautiful_park_phase_house_for_sale_in_g-13_4_isalambad-51872982-3340-1.html,House,For Sale,4 Marla,5,5,4 days ago,"PKR
4.2 Crore",,,,G-13, Islamabad, Islamabad Capital,Pakistan
3557,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_3_kanal_beautiful_house_for_sale_at_dha_2_islamabad-51840290-339-1.html,House,For Sale,1.2 Kanal,6,6,2 days ago,"PKR
11.25 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3558,https://www.zameen.com/Property/gulberg_greens_gulberg_icon_2_fully_furnished_2_bed_apartment_for_sale_investor_rate-49216316-17981-1.html,Flat,For Sale,3.5 Marla,2,2,4 days ago,"PKR
1.1 Crore",,,,Gulberg, Islamabad, Islamabad Capital,Pakistan
3559,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_a_22_marla_top_class_designer_house_available_for_sale_in_dha2_islamabad-49587275-3196-1.html,House,For Sale,1.1 Kanal,6,6,2 weeks ago,"PKR
11.25 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3560,https://www.zameen.com/Property/d_12_d-12_3_beautiful_location_end_corner_house_for_sale-51989128-3156-1.html,House,For Sale,4 Marla,3,3,2 days ago,"PKR
4.5 Crore",,,,D-12, Islamabad, Islamabad Capital,Pakistan
3561,https://www.zameen.com/Property/bahria_town_bahria_enclave_05_marla_brand_new_house_available_for_sale_in_bahria_enclave_islamabad_sector_n_prime_location-52013373-1705-1.html,House,For Sale,5 Marla,3,4,1 week ago,"PKR
2.05 Crore",,,,Bahria Town, Islamabad, Islamabad Capital,Pakistan
3562,https://www.zameen.com/Property/islamabad_g-13_house_for_sale-51965453-330-1.html,House,For Sale,4 Marla,5,5,1 day ago,"PKR
4.1 Crore",,,,G-13, Islamabad, Islamabad Capital,Pakistan
3563,https://www.zameen.com/Property/islamabad_g-13_house_for_sale-51965494-330-1.html,House,For Sale,7 Marla,6,6,1 day ago,"PKR
5.9 Crore",,,,G-13, Islamabad, Islamabad Capital,Pakistan
3564,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_brand_new_luxury_double_unit_kanal_house-51802057-339-1.html,House,For Sale,1 Kanal,6,6,4 days ago,"PKR
9.8 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3565,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_rented_bautifull_view_1_bed_apartment_with_570_sq_ft_lift_maitainence_available_for_sale-51351029-11983-1.html,Flat,For Sale,2.2 Marla,1,1,5 hours ago,"PKR
65 Lakh",,,,Bahria Town, Islamabad, Islamabad Capital,Pakistan
3566,https://www.zameen.com/Property/d_17_infinity_mall_get_in_touch_now_to_buy_a_flat_in_infinity_mall_islamabad-51951028-20392-1.html,Flat,For Sale,3.5 Marla,1,1,2 weeks ago,"PKR
39.01 Lakh",,,,D-17, Islamabad, Islamabad Capital,Pakistan
3567,https://www.zameen.com/Property/g_10_g-10_4_buy_a_prime_location_5_marla_house_for_sale_in_g-10_4-51995605-3327-1.html,House,For Sale,5 Marla,3,3,1 week ago,"PKR
4.5 Crore",,,,G-10, Islamabad, Islamabad Capital,Pakistan
3568,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_we_offers_designer_1_kanal_brand_new_luxury_house_for_sale_at_peak_site-50906816-339-1.html,House,For Sale,1 Kanal,5,6,4 days ago,"PKR
11.95 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3569,https://www.zameen.com/Property/islamabad_river_garden_newly_constructed_7_marla_house_for_sale-51005700-1457-1.html,House,For Sale,7 Marla,3,4,4 days ago,"PKR
2.45 Crore",,,,River Garden, Islamabad, Islamabad Capital,Pakistan
3570,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_designer_brand_new_dead_end_street_heighted_site_view_10m_house_avilable_for_sale-51448471-11987-1.html,House,For Sale,10 Marla,5,5,4 days ago,"PKR
5.25 Crore",,,,Bahria Town, Islamabad, Islamabad Capital,Pakistan
3571,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_dha_phase_2_one_kanal_brand_new_luxurious_house_prime_location_of_dha2-50417617-339-1.html,House,For Sale,1 Kanal,6,6,3 days ago,"PKR
10.5 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3572,https://www.zameen.com/Property/faisal_town_phase_1_faisal_town_phase_1_-_block_a_brand_new_house_is_available_for_sale_in_faisal_town_phase_1_islamabad-51899010-16416-1.html,House,For Sale,8 Marla,7,6,3 weeks ago,"PKR
3.1 Crore",,,,Faisal Town - F-18, Islamabad, Islamabad Capital,Pakistan
3573,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_c1_fresh_modern_build_30_60_house_up_for_sale-51928057-12607-1.html,House,For Sale,8 Marla,6,5,1 week ago,"PKR
3.35 Crore",,,,B-17, Islamabad, Islamabad Capital,Pakistan
3574,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_solar_panels_installation_unoccupied_good_location_house_of_10_marla_is_available_for_sale_in_dha_defence-50082010-339-1.html,House,For Sale,10 Marla,5,6,4 days ago,"PKR
6.45 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3575,https://www.zameen.com/Property/g_15_g-15_1_g-15_1_house_sized_1800_square_feet-51874537-3348-1.html,House,For Sale,8 Marla,5,5,4 days ago,"PKR
3.7 Crore",,,,G-15, Islamabad, Islamabad Capital,Pakistan
3576,https://www.zameen.com/Property/islamabad_park_view_city_8_marla_house_for_sale-51774706-10933-1.html,House,For Sale,8 Marla,4,6,4 days ago,"PKR
4.25 Crore",,,,Park View City, Islamabad, Islamabad Capital,Pakistan
3577,https://www.zameen.com/Property/tarnol_fazaia_housing_scheme_1_0_marla_house_for_sale_in_fazaia_housing_scheme_tarnol-52029858-10314-1.html,House,For Sale,10 Marla,5,5,4 days ago,"PKR
2.8 Crore",,,,Tarnol, Islamabad, Islamabad Capital,Pakistan
3578,https://www.zameen.com/Property/islamabad_faisal_town_-_f-18_the_gate_3_bedroom_luxury_size_2150_sqft_apartment_on_investors_price_for_sale-51962787-8260-1.html,Flat,For Sale,9.6 Marla,3,3,3 weeks ago,"PKR
1.75 Crore",,,,Faisal Town - F-18, Islamabad, Islamabad Capital,Pakistan
3579,https://www.zameen.com/Property/islamabad_mumtaz_city_get_your_dream_flat_in_mumtaz_city_mumtaz_city-51111300-3464-1.html,Flat,For Sale,2.4 Marla,1,1,3 days ago,"PKR
56 Lakh",,,,Mumtaz City, Islamabad, Islamabad Capital,Pakistan
3580,https://www.zameen.com/Property/islamabad_faisal_town_-_f-18_2_bed_apartment_available_for_sale_in_faisal_town_f-18_islamabad-51049633-8260-1.html,Flat,For Sale,3.6 Marla,2,2,1 week ago,"PKR
73 Lakh",,,,Faisal Town - F-18, Islamabad, Islamabad Capital,Pakistan
3581,https://www.zameen.com/Property/islamabad_f-15_book_a_1_kanal_house_in_f-15-51536683-336-1.html,House,For Sale,1 Kanal,7,6,4 days ago,"PKR
6.15 Crore",,,,F-15, Islamabad, Islamabad Capital,Pakistan
3582,https://www.zameen.com/Property/d_17_paradise_villa_apartments_house_in_paradise_villa_apartments_for_sale-51877886-11039-1.html,House,For Sale,3 Marla,4,4,1 day ago,"PKR
1.2 Crore",,,,D-17, Islamabad, Islamabad Capital,Pakistan
3583,https://www.zameen.com/Property/islamabad_f-6_f-6_house_for_sale_on_most_prime_location-51989399-164-1.html,House,For Sale,1.3 Kanal,6,6,1 day ago,"PKR
35 Crore",,,,F-6, Islamabad, Islamabad Capital,Pakistan
3584,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_c1_in_mpchs_-_block_c1_10_marla_house_for_sale-51840783-12607-1.html,House,For Sale,10 Marla,5,6,3 weeks ago,"PKR
4.4 Crore",,,,B-17, Islamabad, Islamabad Capital,Pakistan
3585,https://www.zameen.com/Property/islamabad_f-8_magnificent_10-bed_residence_in_prime_f-8_location_-_cda_transfer-49706464-166-1.html,House,For Sale,2 Kanal,10,-,4 weeks ago,"PKR
30 Crore",,,,F-8, Islamabad, Islamabad Capital,Pakistan
3586,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_luxurious_1_kanal_dream_home_with_private_pool_in_dha_2_prime_location_near_mcdonalds-51321594-339-1.html,House,For Sale,1 Kanal,6,6,1 week ago,"PKR
14.45 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3587,https://www.zameen.com/Property/top_city_1_top_city_1_-_block_d_10_marla_brand_new_house_for_sale_topcity1_designer_house_double_unit-51583238-9233-1.html,House,For Sale,10 Marla,5,6,4 days ago,"PKR
4 Crore",,,,Top City 1, Islamabad, Islamabad Capital,Pakistan
3588,https://www.zameen.com/Property/islamabad_top_city_1_top_city_10_marla_house_for_sale-52026651-1383-1.html,House,For Sale,10 Marla,6,7,4 days ago,"PKR
4 Crore",,,,Top City 1, Islamabad, Islamabad Capital,Pakistan
3589,https://www.zameen.com/Property/al_ghurair_giga_al-ghurair_giga_-_block_7_your_ideal_on_excellent_location_804_square_feet_flat_has_just_become_available_in_al-ghurair_giga_-_block_7-51658756-15133-1.html,Flat,For Sale,3.6 Marla,2,2,4 days ago,"PKR
75 Lakh",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3590,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_luxuries_designed_house_up_for_sale_in_dha_2_islamabad-51488124-339-1.html,House,For Sale,1 Kanal,5,6,2 days ago,"PKR
11.5 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3591,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_2_apartment_for_sale_in_askar_towers_2_3_bed_apartment-51787357-11905-1.html,Flat,For Sale,10 Marla,3,3,4 weeks ago,"PKR
3.75 Crore",,,,DHA Defence, Islamabad, Islamabad Capital,Pakistan
3592,https://www.zameen.com/Property/islamabad_e-11_beautiful_house_for_sale-51974165-329-1.html,House,For Sale,1 Kanal,7,1,1 week ago,"PKR
11 Crore",,,,E-11, Islamabad, Islamabad Capital,Pakistan
3593,https://www.zameen.com/Property/islamabad_ghauri_town_this_is_your_chance_to_buy_flat_in_ghauri_town-51464095-1314-1.html,Flat,For Sale,2 Marla,1,1,4 days ago,"PKR
70 Lakh",,,,Ghauri Town, Islamabad, Islamabad Capital,Pakistan
3594,https://www.zameen.com/Property/islamabad_top_city_1_top_city_10_marla_house_for_sale-51974194-1383-1.html,House,For Sale,10 Marla,6,7,5 days ago,"PKR
4.1 Crore",,,,Top City 1, Islamabad, Islamabad Capital,Pakistan
3595,https://www.zameen.com/Property/islamabad_bani_gala_house_for_sale-52029558-340-1.html,House,For Sale,12 Marla,5,6,4 days ago,"PKR
3.75 Crore",,,,Bani Gala, Islamabad, Islamabad Capital,Pakistan
3596,https://www.zameen.com/Property/d_12_d-12_3_1000_square_feet_house_available_in_d-12_3_for_sale-50689349-3156-1.html,House,For Sale,4.4 Marla,4,4,1 day ago,"PKR
3.7 Crore",,,,D-12, Islamabad, Islamabad Capital,Pakistan
