type,area_name,lat,lon,price_per_sqft,is_commercial,wealth_index
residential,Ali View Garden,31.4930181,74.4045618,57.77777777777778,False,57.77777777777778
residential,Ali View Garden,31.4930181,74.4045618,57.77777777777778,False,57.77777777777778
residential,Ali View Garden,31.4930181,74.4045618,57.77777777777778,False,57.77777777777778
residential,DHA Phase 3,31.47279697,74.38041726,62.22222222222222,False,62.22222222222222
residential,Ali View Garden,31.4921508,74.40528005,57.77777777777778,False,57.77777777777778
residential,Nishat Colony,31.49196011,74.39308874,57.77777777777778,False,57.77777777777778
residential,DHA Phase 3,31.47020444,74.38608348,66.66666666666667,False,66.66666666666667
residential,DHA Phase 3,31.47020444,74.38608348,66.66666666666667,False,66.66666666666667
residential,Ali View Garden,31.4921508,74.40528005,57.77777777777778,False,57.77777777777778
residential,DHA Phase 3,31.47020444,74.38608348,66.66666666666667,False,66.66666666666667
