Latitude,Longitude
31.4631203,74.2322188
31.4634535,74.2296008
31.4391153,74.2820996
31.43652,74.2782864
31.4392651,74.2820706
31.4421033,74.2875858
31.44193,74.2972512
31.4398719,74.3021317
31.441895,74.2972348
31.4431132,74.2942818
31.4431869,74.294317
31.4909475,74.3106583
31.4401431,74.2882103
31.4349105,74.2918283
31.4368906,74.2905554
31.4367354,74.290959
31.4362273,74.2920919
31.4355981,74.2935011
31.4355521,74.2932794
31.4361433,74.2919297
31.436595,74.2908846
31.4380387,74.2870792
31.4902827,74.3122341
31.4639817,74.2336224
31.5417827,74.3140512
31.542142,74.3160055
31.5358703,74.2899032
31.5494199,74.2996762
31.5469535,74.2948433
31.5428724,74.3065504
31.5428345,74.3195994
31.54023,74.3166974
31.5185128,74.3188991
31.5180611,74.3153073
31.5189603,74.3204402
31.5061147,74.441006
31.5103808,74.4403667
31.5447891,74.3020202
31.5432056,74.3049837
31.5464421,74.3100826
31.5427748,74.3085638
31.5489853,74.280774
31.4625854,74.2790119
31.4654903,74.2821426
31.4666576,74.2875719
31.5352101,74.2863432
31.5368537,74.2891503
31.5300989,74.2830828
31.5308686,74.2743858
31.532535,74.2709582
31.5376464,74.2766153
31.5384816,74.2721632
31.5380199,74.2720879
31.5433672,74.2902083
31.5132972,74.3189101
31.5125695,74.3198522
31.5118751,74.3209124
31.4973736,74.3184299
31.4757404,74.339246
31.4751191,74.3323334
31.47311,74.325756
31.4548463,74.2830134
31.4572503,74.2791177
31.4228634,74.2891197
31.461038,74.2326574
31.4612505,74.232904
31.4621935,74.2318538
31.4286266,74.1911242
31.5708805,74.3122639
31.5853798,74.3605627
31.5850888,74.3638807
31.598856,74.3425337
31.5045379,74.331944
31.433139,74.318068
31.4339648,74.2336619
31.461442,74.3039109
31.6076289,74.3665047
31.6085402,74.3669917
31.6091943,74.3677859
31.5756946,74.3938215
31.5731676,74.4333621
31.5739173,74.4371187
31.5727071,74.4332228
31.5890698,74.3064265
31.589137,74.3068925
31.5981143,74.3137809
31.597158,74.3141595
31.5961136,74.3137008
31.5953143,74.3152093
31.5951644,74.31483
31.5968375,74.3137664
31.5957318,74.3120821
31.5961908,74.3125145
31.5952354,74.312088
31.5940631,74.3098658
31.5944329,74.3098838
31.5919997,74.3073846
31.592119,74.3078263
31.5922485,74.3066972
31.5929614,74.3056593
31.592943,74.304067
31.5925418,74.3038732
31.5912442,74.306088
31.4614859,74.3040249
31.4673675,74.4333851
31.5024801,74.325683
31.5028664,74.3270447
31.5043977,74.3319195
31.5053005,74.3341258
31.6022095,74.2210264
31.6006572,74.2215897
31.5991783,74.2216891
31.6196333,74.2988821
31.6224098,74.2938611
31.6290883,74.2082033
31.5881275,74.3221132
31.5904705,74.3169096
31.5951283,74.3132464
31.5940747,74.3089488
31.5850757,74.4143969
31.5859594,74.4095546
31.5867826,74.4250938
31.571812,74.2982282
31.493786,74.3141478
31.5876142,74.3295342
31.5886471,74.2960026
31.5576035,74.2845388
31.5651428,74.2986837
31.6307585,74.2816878
31.6109408,74.2626474
31.6106368,74.2701335
31.611668,74.2659912
31.6111611,74.2636663
31.6092713,74.265249
31.6070563,74.2725724
31.6112296,74.290091
31.6485113,74.2741334
31.6433822,74.2811971
31.649021,74.2774476
31.6473529,74.2858937
31.6500224,74.2770084
31.6487642,74.2800447
31.6479313,74.2821275
31.6297315,74.2988524
31.6257973,74.2998788
31.5795398,74.3258954
31.5826581,74.3283708
31.5816844,74.3276361
31.5835991,74.3294507
31.6300617,74.2284701
31.6372735,74.2287899
31.6614272,74.2526414
31.60891,74.2731294
31.6227703,74.2579288
31.6083038,74.2762252
31.6165648,74.2643599
31.6228784,74.2765762
31.6321558,74.3108922
31.6356695,74.3070964
31.6271745,74.305166
31.5813063,74.3776104
31.5776562,74.4064662
31.5821049,74.4067058
31.5698132,74.3718573
31.6475737,74.4566357
31.6174107,74.4503917
31.6338346,74.4357007
31.6468903,74.4084728
31.6268237,74.3678034
31.4894135,74.290932
31.4936522,74.2873087
31.4946494,74.2864883
31.5265244,74.4517507
31.5342958,74.4562889
31.5262717,74.4521272
31.5299159,74.4575579
31.5284152,74.4493252
31.5300043,74.4575623
31.4874453,74.4123609
31.5877869,74.3869234
31.5883041,74.3870117
31.4646425,74.4272917
31.4508526,74.4321501
31.4604157,74.4334276
31.4507927,74.4323338
31.4468921,74.4305145
31.4526166,74.4325556
31.4555681,74.4340105
31.4481704,74.4313069
31.4481109,74.4313989
31.4686449,74.2849144
31.5407918,74.3534852
31.541185,74.3530215
31.4678842,74.2703194
31.5827745,74.3253251
31.5821178,74.3265967
31.4458626,74.260093
31.4980064,74.3202596
31.5010907,74.4450273
31.5055819,74.443094
31.4550318,74.1088802
31.4638512,74.0961088
31.5622823,74.3340305
31.561128,74.3434188
31.4570123,74.0635947
31.4536559,74.0656357
31.4546166,74.0636641
31.4529112,74.0650739
31.4512839,74.0596473
31.4886509,74.1111082
31.4787021,74.0601484
31.474201,74.055186
31.4777651,74.0746264
31.4452349,74.2132285
31.4434229,74.2105353
31.5709028,74.3966768
31.5683521,74.3955107
31.5743469,74.4042038
31.5733336,74.4062405
31.5766463,74.4111799
31.572526,74.4017345
31.5716949,74.3919782
31.5719104,74.390862
31.5711037,74.3912446
31.5790529,74.3946466
31.5802478,74.3893703
31.4837066,74.3857343
31.4841332,74.3859148
31.4833239,74.3870788
31.4835219,74.3925081
31.4717262,74.3683037
31.4224223,74.2293953
31.4290959,74.2372055
31.429065,74.2372546
31.4101526,74.2493629
31.4157034,74.2504139
31.4123249,74.2559607
31.41248,74.2559907
31.4159011,74.2503666
31.4156987,74.2499491
31.4101469,74.2495449
31.4206911,74.2530039
31.4207873,74.2530859
31.5540346,74.3048649
31.5927437,74.3384947
31.5931191,74.3364667
31.5939932,74.337557
31.6074478,74.3377167
31.5216881,74.3466643
31.52139,74.3465066
31.5721451,74.3833207
31.5718617,74.3843007
31.5708092,74.3845249
31.5085839,74.2797741
31.5084888,74.2798665
31.5035863,74.3161936
31.4984729,74.3164895
31.4660317,74.2678604
31.4770377,74.4210124
31.5236854,74.3470528
31.4511551,74.2096673
31.4507379,74.2091199
31.5561078,74.2867101
31.5568647,74.2873237
31.4557484,74.2018838
31.4697377,74.4371048
31.4699471,74.4379267
31.4714827,74.4506582
31.471296,74.4504151
31.4717413,74.4503977
31.4715503,74.4501495
31.5817762,74.3274663
31.5815383,74.3274146
31.5453908,74.2773296
31.5041947,74.3326895
31.5835268,74.3178506
31.4962177,74.2720879
31.4968596,74.2731163
31.4980841,74.2740079
31.4990073,74.3358067
31.5040029,74.3301583
31.5034147,74.3281901
31.4825746,74.2860307
31.4823788,74.2838956
31.4824586,74.2840787
31.48228,74.2840461
31.5046658,74.3310058
31.5036573,74.3310835
31.5525173,74.3210457
31.4559041,74.394564
31.5865264,74.3433404
31.5852863,74.3342315
31.5847341,74.3359193
31.5850401,74.3350526
31.5806494,74.3353192
31.5819952,74.3341762
31.5823278,74.3361797
31.4256917,74.2585055
31.422147,74.187664
31.4269934,74.1873476
31.4237787,74.1887125
31.4233182,74.1883148
31.4729903,74.3108139
31.6382335,74.1341068
31.4716604,74.4586988
31.4711182,74.4588661
31.4714234,74.4585556
31.4719204,74.4584444
31.4530484,74.3523835
31.4526594,74.3643576
31.4236212,74.3577795
31.6105356,74.2502616
31.5209069,74.3513721
31.5448181,74.4115024
31.5446692,74.412286
31.5106187,74.3027898
31.5155224,74.3128062
31.5098111,74.3009646
31.5044404,74.2892552
31.5026426,74.2843045
31.5045148,74.2892205
31.5003971,74.277998
31.502475,74.2835771
31.4990353,74.2740929
31.5003245,74.2775378
31.4982099,74.2718656
31.4967308,74.2670806
31.4973983,74.2695504
31.4974735,74.269527
31.4982837,74.2718387
31.4819539,74.2508843
31.4782679,74.2534111
31.4767245,74.2460745
31.4788327,74.2467744
31.4415044,74.3549995
31.4430745,74.3549206
31.4420202,74.3552989
31.4469808,74.354429
31.4522907,74.3527787
31.4623921,74.3488723
31.4548759,74.3519862
31.4609962,74.3496839
31.4637281,74.3488587
31.4801113,74.3612699
31.4655145,74.348427
31.4667945,74.3482387
31.4745724,74.344381
31.4955148,74.3354193
31.4709858,74.4063785
31.5143177,74.328377
31.6070629,74.4250479
31.6051883,74.4262549
31.6042256,74.4269068
31.4684805,74.4183757
31.4479784,74.3131677
31.4467401,74.3205361
31.4236119,74.2658266
31.4235038,74.2658369
31.4184408,74.2782613
31.4184674,74.2780708
31.4263428,74.2434363
31.4802218,74.2808196
31.4803632,74.2811847
31.4803816,74.2808797
31.4806196,74.2808902
31.4808234,74.4027014
31.5524273,74.3581485
31.4244221,74.2052808
31.4247097,74.2056904
31.4207405,74.2022556
31.4847288,74.3928891
31.4443766,74.4321372
31.5503369,74.2864702
31.5723702,74.3067434
31.4758614,74.4162779
31.4765325,74.4184086
31.4660639,74.4018612
31.4670782,74.3970479
31.5314825,74.3221896
31.5069083,74.3758827
31.4633728,74.4487455
31.4633161,74.4486711
31.4643913,74.4500738
31.4664874,74.4530461
31.4652846,74.4570609
31.4646639,74.4422733
31.530423,74.452489
31.530401,74.4529215
31.5299939,74.4529333
31.5300433,74.452426
31.543577,74.3963588
31.5438198,74.3963329
31.5437919,74.3962637
31.5492777,74.3927974
31.5468,74.3931822
31.5461828,74.4040543
31.5742708,74.3235543
31.5781565,74.3255741
31.5798383,74.3278982
31.585916,74.3091795
31.5852731,74.3126042
31.5810776,74.3092152
31.5653293,74.296848
31.5543186,74.2833122
31.5525555,74.3043821
31.5447399,74.2993527
31.5309149,74.298703
31.5236223,74.2986843
31.5238609,74.3086413
31.5170847,74.3809744
31.5175657,74.3816064
31.5172061,74.3815781
31.5174665,74.3779497
31.517639,74.3784962
31.5169263,74.3791581
31.6088833,74.3032184
31.6087291,74.3031891
31.6090152,74.3034909
31.6088195,74.3033927
31.6075581,74.3051341
31.6028339,74.3000393
31.4928035,74.4028361
31.4841257,74.3313899
31.4796924,74.3383348
31.5577489,74.240865
31.5807602,74.2266779
31.5779396,74.2257144
31.5688637,74.2337771
31.4470091,74.2625875
31.6171098,74.2913215
31.6176045,74.2912936
31.4658806,74.2115929
31.4658018,74.2115813
31.4601605,74.2529837
31.5301046,74.323807
31.5586636,74.4038943
31.5580546,74.406684
31.5579528,74.4090469
31.5577137,74.4094495
31.5525462,74.3567982
31.5521787,74.3564522
31.5547057,74.3568303
31.5125642,74.3204336
31.5133488,74.3189615
31.5119293,74.3209601
31.4512708,74.3884164
31.4492683,74.2426374
31.4497589,74.2423502
31.4499923,74.2426824
31.4495123,74.2430638
31.4522798,74.3858381
31.5295633,74.4654337
31.5296438,74.4652343
31.4505438,74.220726
31.5378365,74.3367077
31.5168197,74.3214588
31.6127068,74.2949568
31.6129172,74.2963314
31.5397898,74.3185826
31.5399531,74.3184907
31.539449,74.3194447
31.5417933,74.313746
31.5424678,74.3163947
31.6094391,74.2887146
31.5624815,74.3179436
31.4253585,74.3414334
31.4262113,74.3415379
31.4288301,74.3422112
31.4270835,74.3418403
31.4288096,74.3423597
31.4311394,74.3430282
31.4304297,74.3427417
31.4311758,74.3428892
31.4338358,74.3454751
31.4356111,74.3459913
31.43629,74.3457685
31.518181,74.3265091
31.5904701,74.3767924
31.5988579,74.3800284
31.5319147,74.3265783
31.4231266,74.3184059
31.4218511,74.2474219
31.4161496,74.2500191
31.4352994,74.2568767
31.4196126,74.2298534
31.4162357,74.2494382
31.4279082,74.2183138
31.42863,74.2192501
31.4285423,74.3777384
31.4284677,74.3777108
31.4259325,74.3876048
31.5111376,74.092918
31.5098435,74.0890513
31.5129107,74.0898361
31.4558601,74.2873095
31.4449886,74.27917
31.4498856,74.2844635
31.4516906,74.2864042
31.4534414,74.2882997
31.4474729,74.2827774
31.4528405,74.3886916
31.4536499,74.3851917
31.4369623,74.3831433
31.4396032,74.3564742
31.4276791,74.3811597
31.5855695,74.3164086
31.6239517,74.2505802
31.5764039,74.3302023
31.5849283,74.3302749
31.5491371,74.3830484
31.5485672,74.378839
31.5838878,74.3374932
31.585372,74.3356776
31.5699786,74.3311357
31.5215498,74.3127065
31.5198265,74.3080056
31.56857,74.2931899
31.5666824,74.2865096
31.564602,74.2904022
31.5587264,74.3011119
31.5600467,74.2992891
31.5797815,74.294095
31.5936587,74.3008119
31.5870106,74.3012757
31.5879553,74.2989064
31.5907243,74.2997615
31.5855688,74.2944592
31.5870018,74.2969625
31.5830757,74.2973709
31.5657451,74.3226873
31.5644853,74.296294
31.5556456,74.303827
31.5833023,74.3238468
31.5831622,74.3246105
31.582315,74.3261474
31.5822036,74.3264011
31.5830012,74.3194231
31.5786998,74.308436
31.5789381,74.3088756
31.5772657,74.3176659
31.5754614,74.3065911
31.5534366,74.3042876
31.5975469,74.3416035
31.5977509,74.3394621
31.5145659,74.2824406
31.5173721,74.2856271
31.5699526,74.2993035
31.5374401,74.2725816
31.577821,74.3708984
31.5682804,74.3736933
31.5425424,74.3602322
31.5423978,74.3598512
31.4962691,74.3573475
31.5265167,74.2810041
31.5713088,74.2900505
31.5448206,74.3240335
31.5476391,74.325958
31.5727904,74.3370977
31.5722685,74.3361192
31.5723893,74.3360584
31.5720033,74.3354086
31.5696999,74.330347
31.5927286,74.3317704
31.5887597,74.3319569
31.5930078,74.3961298
31.5735342,74.3867651
31.5583859,74.4089802
31.5581327,74.4080556
31.5036146,74.3121564
31.563919,74.4200721
31.5639671,74.3904729
31.6003462,74.3885593
31.5142123,74.3473556
31.5168933,74.351569
31.5132027,74.3510834
31.5186164,74.3535791
31.4977614,74.3569141
31.4940992,74.3571366
31.5234774,74.3072721
31.5217777,74.3174652
31.5668232,74.3151267
31.5671709,74.2989021
31.5665314,74.297761
31.5596623,74.3013183
31.5598993,74.2922304
31.561491,74.2875522
31.5083221,74.2795158
31.5093457,74.2724412
31.5025683,74.2481864
31.4488189,74.352775
31.4512428,74.345032
31.4511135,74.345026
31.446929,74.3540939
31.4454746,74.3545334
31.4485222,74.3530858
31.4485121,74.3528484
31.4323731,74.3333242
31.457003,74.336592
31.4557451,74.3360149
31.4547486,74.335693
31.4569338,74.3299339
31.4548094,74.3357223
31.4571908,74.3300904
31.4305371,74.3111761
31.4337218,74.2892844
31.4264648,74.2842985
31.4403322,74.2555019
31.4436926,74.2577747
31.4436926,74.2577747
31.4553879,74.3007347
31.4553269,74.3008825
31.4492399,74.2974582
31.4708807,74.2427862
31.4720338,74.2468199
31.5394372,74.2659442
31.5378561,74.2641119
31.4688392,74.3464857
31.4700022,74.3456116
31.4735437,74.3441945
31.4719401,74.3446239
31.4677147,74.3466618
31.5019413,74.4264522
31.4990775,74.4231276
31.5735282,74.4373604
31.5742605,74.4346609
31.5811732,74.4347661
31.5727068,74.4347655
31.5721779,74.434647
31.5737212,74.4348265
31.5742373,74.4345258
31.5792995,74.286221
31.6038988,74.2983304
31.4660222,74.392738
31.4661454,74.3930584
31.45622,74.3937493
31.4488218,74.392156
31.4487409,74.3914984
31.4560303,74.3939904
31.4558746,74.3939642
31.4684004,74.3994641
31.4671597,74.396444
31.4637804,74.3885915
31.4965634,74.3803283
31.4796283,74.3626046
31.496395,74.3843609
31.4962982,74.3847545
31.5012377,74.384461
31.4929868,74.3870445
31.4896673,74.3870093
31.5045487,74.3782512
31.5065994,74.3783146
31.5063181,74.3784414
31.5061711,74.3780579
31.5017111,74.3766443
31.5418787,74.4261734
31.5420436,74.4260599
31.5416285,74.425406
31.5419052,74.4258789
31.5417718,74.4257903
31.4997258,74.3228584
31.4817253,74.3020824
31.5378124,74.3124816
31.5700019,74.3295705
31.5833717,74.2993178
31.5829109,74.2977142
31.5782143,74.2961115
31.5809639,74.2975411
31.5792572,74.2958525
31.576667,74.2928266
31.4891079,74.3150867
31.4748341,74.3273112
31.5174586,74.3730767
31.5198607,74.3778684
31.5544397,74.3161858
31.5172541,74.3316151
31.5302647,74.3205847
31.5191517,74.3094701
31.5072654,74.2798715
31.5124108,74.2706794
31.6090869,74.3372682
31.604638,74.4197145
31.4925788,74.273258
31.530055,74.3741133
31.5187007,74.368414
31.5391486,74.3669275
31.4988212,74.3159582
31.583859,74.3165024
31.541462,74.3062755
31.5414367,74.3072442
31.5404108,74.3069546
31.5763604,74.3310232
31.5776664,74.329334
31.530622,74.2963392
31.5841141,74.316645
31.5844005,74.3161516
31.5685013,74.3085433
31.4604758,74.2519765
31.4536592,74.2864518
31.4538948,74.2846864
31.425792,74.2584325
31.417823,74.2698845
31.4433454,74.308235
31.4376772,74.3090477
31.43369,74.3130594
31.4358439,74.303153
31.424532,74.2846435
31.4305052,74.3219888
31.5886784,74.3393507
31.5881553,74.3338948
31.5908856,74.3672638
31.5953546,74.3712265
31.4635966,74.2685535
31.464018,74.2840491
31.4640112,74.2831119
31.4710281,74.286434
31.4693874,74.2878489
31.4768901,74.2804439
31.4714285,74.2849503
31.5122073,74.2904105
31.564606,74.3906017
31.5825922,74.2972045
31.5817592,74.2960676
31.5723192,74.296106
31.566297,74.2907322
31.5294699,74.3420085
31.5741885,74.4020268
31.5725015,74.3915956
31.5773861,74.4219375
31.5745701,74.4213976
31.5735069,74.4201462
31.5783901,74.4030524
31.5791216,74.4065262
31.4546912,74.2212549
31.451064,74.2651559
31.5887246,74.3020218
31.5901392,74.3049968
31.5912103,74.3036264
31.5943685,74.3493959
31.5959493,74.3430704
31.5945961,74.3639922
31.5894866,74.3339481
31.5891463,74.3348278
31.5892817,74.3332124
31.5919502,74.3049368
31.5903972,74.3066748
31.5911672,74.305534
31.5013822,74.3224247
31.5013075,74.3220683
31.4383455,74.2073544
31.4357565,74.2096643
31.554196,74.359226
31.5565261,74.3626369
31.5538905,74.3594831
31.5482193,74.3537036
31.6100798,74.2500022
31.6119551,74.2579152
31.5949875,74.2582352
31.5729119,74.305874
31.5805608,74.265414
31.5866407,74.2577206
31.5602674,74.3712933
31.5595428,74.3706768
31.5612197,74.3742405
31.5859127,74.3937131
31.5866652,74.4006449
31.6328565,74.3703952
31.6346752,74.3676862
31.6106615,74.4057165
31.6061213,74.3968862
31.6085206,74.3938835
31.6071521,74.3983771
31.6079551,74.3681335
31.6082303,74.3681879
31.6086512,74.367164
31.6091529,74.3296254
31.6091621,74.3293605
31.6097757,74.3160912
31.6098572,74.3150831
31.6097878,74.3164653
31.6100401,74.3089651
31.6100008,74.3150831
31.6099829,74.3155375
31.6099526,74.3146412
31.6074246,74.2790454
31.5300987,74.3767085
31.530246,74.3762561
31.6354058,74.2920773
31.4366197,74.3513629
31.4370671,74.3523392
31.5439497,74.4224529
31.5431694,74.4240172
31.5309958,74.355745
31.5317766,74.3534638
31.5309836,74.3517965
31.5323024,74.3521389
31.5330686,74.3502544
31.535097,74.3436244
31.5388978,74.3523919
31.5345214,74.3464463
31.5320339,74.3532436
31.5313215,74.3547174
31.5255968,74.3543513
31.5321961,74.3525575
31.5363652,74.3418135
31.53465,74.3413016
31.5330055,74.3394007
31.5381865,74.3370278
31.5389738,74.3357618
31.5366859,74.3394196
31.5433152,74.3255679
31.5386298,74.3362659
31.5396215,74.3288401
31.5435639,74.3292377
31.5469826,74.3303316
31.5454781,74.3299707
31.5467812,74.3307896
31.5505966,74.3334827
31.5426646,74.3293698
31.5414437,74.3293882
31.5393706,74.3288758
31.5426628,74.3293159
31.5417116,74.3290684
31.5423386,74.3293077
31.5429047,74.3293723
31.5555987,74.3243829
31.554073,74.3260009
31.5433335,74.3225292
31.5768994,74.307255
31.5733062,74.4337229
31.5725192,74.4349028
31.5602775,74.3730279
31.561684,74.3766439
31.558247,74.3668267
31.5563746,74.3630691
31.5584908,74.3661029
31.5502217,74.35568
31.5529813,74.3576341
31.5528864,74.3586314
31.5547162,74.3598244
31.5395619,74.3450647
31.5350471,74.3405889
31.5305437,74.3370401
31.5935122,74.4664841
31.5883532,74.4179089
31.6042379,74.2984311
31.5951285,74.3028965
31.4569679,74.2017981
31.4569476,74.1926045
31.4569832,74.1961991
31.456911,74.1990015
31.4570259,74.1990029
31.5432102,74.3048878
31.5445734,74.2986317
31.4709777,74.318675
31.5130362,74.3420888
31.5240086,74.2743107
31.5063109,74.3841317
31.5181922,74.3449868
31.5186055,74.3452448
31.4361998,74.3557685
31.4732752,74.2415889
31.5068744,74.3592291
31.5491194,74.3976861
31.4395256,74.3037524
31.5291073,74.4426625
31.5119007,74.2637829
31.5386689,74.4295977
31.5387528,74.42934
31.466122,74.2739877
31.5329239,74.2848349
31.5425305,74.3097774
31.4589768,74.2654769
31.5494884,74.3629685
31.5423315,74.3188368
31.4896154,74.2613729
31.5204592,74.424589
31.4629594,74.3397676
31.410955,74.2633844
31.5378302,74.2916982
31.5769524,74.358578
31.4306592,74.2535143
31.4918785,74.3094556
31.4500087,74.3021221
31.4506858,74.3005251
31.5071113,74.2889107
31.439798,74.3558961
31.4396027,74.3559222
31.4196488,74.2816107
31.5110988,74.4246668
31.5108064,74.4246422
31.5501151,74.3754138
31.5605534,74.349396
31.557278,74.3533593
31.4972759,74.2742891
31.511341,74.3004207
31.5517822,74.3629271
31.4522324,74.2679247
31.4572,74.2363357
31.5769822,74.3345797
31.5768066,74.3347547
31.4714166,74.3636753
31.5357289,74.3487577
31.4560206,74.3512595
31.5511697,74.3609288
31.5818764,74.3813364
31.4740552,74.2768749
31.5812353,74.4351831
31.581226,74.4354556
31.5812221,74.4357524
31.4734469,74.2742588
31.5957284,74.3986793
31.4572828,74.3507929
31.4633479,74.3483561
31.4196638,74.2482786
31.4685277,74.4355403
31.469417,74.4368405
31.4681147,74.4322559
31.5392274,74.2647327
31.4928228,74.4216156
31.4940695,74.4193244
31.4919092,74.4233579
31.4930735,74.4212039
31.4938188,74.4197361
31.6134816,74.3003765
31.6171263,74.2962835
31.5223636,74.3285758
31.4719437,73.9959958
31.5142938,74.0916362
31.4742868,74.3151434
31.4774585,74.317344
31.473331,74.3215563
31.4656501,74.2296501
31.4656879,74.2294703
31.583532,74.3298209
31.5835704,74.3299063
31.5834441,74.3299369
31.5260124,74.3331778
31.5622769,74.3927483
31.5745122,74.4355728
31.5774178,74.4352155
31.5713711,74.4349131
31.5405438,74.4309465
31.5395183,74.428536
31.5408251,74.4308714
31.5012007,74.3222689
31.5018593,74.2831686
31.5015568,74.2823321
31.5066909,74.3357491
31.5221105,74.3816383
31.5058661,74.3878504
31.5058137,74.3878122
31.6105288,74.4234154
31.6106937,74.4234699
31.6104848,74.4237016
31.6100793,74.4237208
31.6097808,74.423362
31.6103713,74.4230099
31.5389016,74.264869
31.5513158,74.3416677
31.5571003,74.3298026
31.5589088,74.3257624
31.4781761,74.2756116
31.4584827,74.2987677
31.5620952,74.3474744
31.5626725,74.3349707
31.4879143,74.4116599
31.4873321,74.4122436
31.4871174,74.4120137
31.487164,74.412333
31.4870467,74.4125449
31.4877333,74.4120078
31.4878757,74.4116186
31.4875165,74.4116845
31.4625637,74.2808081
31.5248498,74.2810774
31.5105512,74.287216
31.4729492,74.2957705
31.4728608,74.2960049
31.494824,74.3357989
31.4848567,74.2950848
31.4836457,74.3208513
31.5054716,74.3494868
31.5098282,74.3007745
31.4821198,74.4161661
31.485825,74.4155696
31.4847253,74.4184829
31.4745998,74.4317526
31.4745839,74.2713797
31.4854542,74.4324769
31.4828857,74.4323758
31.4747647,74.4348087
31.4701889,74.4375359
31.4702765,74.4372599
31.4861376,74.4424386
31.4878773,74.4441989
31.5173982,74.3686251
31.517769,74.3686325
31.5070644,74.3683357
31.504858,74.3783792
31.5299679,74.3685526
31.5299493,74.3690715
31.530409,74.3691958
31.5304259,74.3685366
31.5065766,74.381135
31.5065793,74.3808203
31.5285579,74.4432385
31.5115916,74.4656983
31.439842,74.3021158
31.4406729,74.3001766
31.5107039,74.4329215
31.5398687,74.3768118
31.5398541,74.3772081
31.5396704,74.3795055
31.5170944,74.437006
31.5188233,74.436098
31.5181777,74.4364832
31.5105963,74.4377759
31.5105478,74.4376865
31.5495501,74.380092
31.5300719,74.3795615
31.5296951,74.3795839
31.5295911,74.3791832
31.5298643,74.3793592
31.5299355,74.379442
31.519623,74.4625415
31.5211527,74.4640759
31.5167127,74.4596127
31.5180516,74.461102
31.5170074,74.4599898
31.5181147,74.4610199
31.5166421,74.4597031
31.5200762,74.4611065
31.5214158,74.4594082
31.5208129,74.4601614
31.5201325,74.4611587
31.5213886,74.4593517
31.5746143,74.2291781
31.5728477,74.2267691
31.5729215,74.2266943
31.5745437,74.2292404
31.5727281,74.4335791
31.5739788,74.4370633
31.5748217,74.4350104
31.6264289,74.2364558
31.5900876,74.2129298
31.5917015,74.2143777
31.6183167,74.2984242
31.6443241,74.2927954
31.64069,74.2870751
31.6426455,74.2876373
31.6405975,74.2870309
31.6398137,74.2868586
31.6463902,74.2945232
31.6432993,74.290954
31.6288707,74.270996
31.6408858,74.282348
31.6408256,74.2823518
31.6382707,74.2761584
31.6383179,74.2760954
31.6383629,74.2760397
31.5354045,74.1715188
31.5132797,74.2569413
31.5133481,74.25699
31.5133972,74.2571104
31.6271737,74.3098422
31.6269905,74.3074298
31.6387211,74.2864486
31.5933133,74.3087637
31.5932903,74.3082001
31.5985741,74.3138014
31.6013231,74.3114412
31.5429759,74.3081904
31.5425581,74.3080912
31.5744505,74.33662
31.5755244,74.34846
31.5754363,74.3489311
31.5738414,74.3351665
31.5676009,74.335371
31.5430223,74.3078958
31.5419367,74.3078482
31.5468055,74.2910882
31.4836778,74.3147514
31.6101301,74.3998798
31.6114568,74.4040939
31.4173799,74.2088852
31.4173412,74.2087591
31.4122657,74.2062741
31.4147245,74.2036895
31.4146813,74.2040425
31.4133013,74.2020244
31.4131954,74.2018495
31.420773,74.2023063
31.4225181,74.2581473
31.4292618,74.2351231
31.4263388,74.2621573
31.5400874,74.3795243
31.644003,74.2903481
31.456772,74.4547084
31.5067451,74.375516
31.6172263,74.2555366
31.6258112,74.2297817
31.5454565,74.4368339
31.5456674,74.4359563
31.5458,74.435986
31.5551204,74.455958
31.4174867,74.4351658
31.417613,74.4348771
31.5926194,74.4578437
31.5617799,74.336895
31.5616312,74.336714
31.4115312,74.3565444
31.4258977,74.3573118
31.4106113,74.3555866
31.6127846,74.4124893
31.6117092,74.4014657
31.4521104,74.4631324
31.486722,74.469535
31.4869844,74.4652821
31.486752,74.4695952
31.493734,74.4708808
31.4867159,74.4696504
31.4863367,74.4754763
31.4866859,74.4695902
31.473793,74.4673308
31.5881033,74.4325432
31.5873114,74.420147
31.5839189,74.4053086
31.5863968,74.4219102
31.5877897,74.4305169
31.5871889,74.4269588
31.5860187,74.4203303
31.5859034,74.4195923
31.5857421,74.4185976
31.5863728,74.4223494
31.4594316,74.189094
31.4594334,74.1889612
31.4519804,74.1890022
31.4519813,74.1889588
31.457002,74.1890183
31.4503741,74.2204814
31.4637768,74.2134956
31.4366714,74.3487617
31.4354737,74.3510487
31.6601691,74.4632679
31.5059713,74.3881153
31.4265069,74.3387043
31.4249583,74.3425991
31.4199814,74.3398923
31.4205312,74.3400802
31.4221725,74.3404618
31.4237827,74.3409464
31.4246975,74.3411524
31.4258228,74.3402278
31.4257215,74.3885839
31.4260015,74.3876304
31.4264145,74.3857072
31.4264843,74.3857311
31.426913,74.383745
31.4269849,74.3836124
31.4269833,74.383769
31.4272563,74.3823397
31.4476352,74.384234
31.4498293,74.3847037
31.4507403,74.3862102
31.5662695,74.3994728
31.5664363,74.4010542
31.5631452,74.3915945
31.5701753,74.4057393
31.567647,74.4056141
31.5691163,74.4145506
31.4366579,74.3484433
31.4370902,74.352015
31.4369795,74.3514359
31.4350501,74.350947
31.4369737,74.3513702
31.4328716,74.3503564
31.433966,74.3506239
31.4366123,74.3513013
31.4362844,74.3512628
31.4358776,74.3511851
31.4341663,74.3507314
31.4358804,74.3511265
31.4352672,74.3509706
31.4584012,74.3511248
